0.03328451604313673, 471.0
0.06656903208627346, 419.0
0.0998535481294102, 373.0
0.13313806417254692, 323.0
0.16642258021568368, 279.0
0.1997070962588204, 239.0
0.23299161230195714, 203.0
0.26627612834509384, 173.0
0.29956064438823055, 159.0
0.33284516043136736, 143.0
0.36612967647450406, 145.0
0.3994141925176408, 153.0
0.4326987085607775, 169.0
0.4659832246039143, 193.0
0.499267740647051, 225.0
0.5325522566901877, 261.0
0.5658367727333244, 303.0
0.5991212887764611, 349.0
0.632405804819598, 401.0
0.6656903208627347, 441.0
0.6989748369058714, 483.0
0.7322593529490081, 509.0
0.7655438689921449, 535.0
0.7988283850352816, 555.0
0.8321129010784183, 567.0
0.865397417121555, 561.0
0.8986819331646918, 555.0
0.9319664492078286, 535.0
0.9652509652509652, 511.0
0.998535481294102, 477.0
1.0318199973372386, 439.0
1.0651045133803754, 399.0
1.0983890294235121, 349.0
1.131673545466649, 307.0
1.1649580615097856, 271.0
1.1982425775529222, 235.0
1.2315270935960592, 203.0
1.264811609639196, 183.0
1.2980961256823325, 171.0
1.3313806417254694, 161.0
1.364665157768606, 167.0
1.3979496738117427, 179.0
1.4312341898548795, 197.0
1.4645187058980162, 223.0
1.497803221941153, 255.0
1.5310877379842898, 291.0
1.5643722540274263, 329.0
1.5976567700705633, 371.0
1.6309412861136998, 409.0
1.6642258021568366, 447.0
1.6975103181999733, 481.0
1.73079483424311, 505.0
1.7640793502862469, 527.0
1.7973638663293836, 537.0
1.8306483823725201, 545.0
1.8639328984156571, 537.0
1.8972174144587937, 527.0
1.9305019305019304, 507.0
1.9637864465450674, 479.0
1.997070962588204, 445.0
2.030355478631341, 407.0
2.0636399946744772, 371.0
2.0969245107176144, 329.0
2.1302090267607507, 291.0
2.1634935428038875, 257.0
2.1967780588470243, 229.0
2.230062574890161, 205.0
2.263347090933298, 193.0
2.2966316069764345, 185.0
2.3299161230195713, 179.0
2.363200639062708, 189.0
2.3964851551058444, 203.0
2.4297696711489816, 223.0
2.4630541871921183, 251.0
2.4963387032352546, 281.0
2.529623219278392, 317.0
2.5629077353215286, 355.0
2.596192251364665, 393.0
2.629476767407802, 429.0
2.662761283450939, 457.0
2.696045799494075, 487.0
2.729330315537212, 507.0
2.7626148315803487, 519.0
2.7958993476234855, 527.0
2.8291838636666222, 525.0
2.862468379709759, 517.0
2.8957528957528957, 499.0
2.9290374117960325, 479.0
2.9623219278391693, 449.0
2.995606443882306, 417.0
3.0288909599254423, 381.0
3.0621754759685795, 345.0
3.0954599920117163, 309.0
3.1287445080548526, 279.0
3.1620290240979894, 251.0
3.1953135401411266, 227.0
3.228598056184263, 211.0
3.2618825722273996, 199.0
3.295167088270537, 195.0
3.328451604313673, 199.0
3.36173612035681, 211.0
3.3950206363999467, 227.0
3.4283051524430834, 251.0
3.46158966848622, 277.0
3.494874184529357, 307.0
3.5281587005724937, 339.0
3.5614432166156305, 377.0
3.594727732658767, 411.0
3.628012248701904, 439.0
3.6612967647450403, 463.0
3.694581280788177, 485.0
3.7278657968313142, 501.0
3.7611503128744506, 511.0
3.7944348289175873, 509.0
3.8277193449607245, 505.0
3.861003861003861, 493.0
3.8942883770469976, 473.0
3.927572893090135, 451.0
3.960857409133271, 421.0
3.994141925176408, 391.0
4.027426441219545, 361.0
4.060710957262682, 325.0
4.093995473305818, 295.0
4.1272799893489545, 271.0
4.160564505392092, 247.0
4.193849021435229, 227.0
4.227133537478365, 219.0
4.2604180535215015, 211.0
4.293702569564639, 213.0
4.326987085607775, 221.0
4.360271601650912, 231.0
4.3935561176940485, 251.0
4.426840633737185, 275.0
4.460125149780322, 303.0
4.493409665823458, 331.0
4.526694181866596, 365.0
4.559978697909733, 395.0
4.593263213952869, 421.0
4.626547729996005, 447.0
4.659832246039143, 467.0
4.693116762082279, 483.0
4.726401278125416, 497.0
4.759685794168553, 497.0
4.792970310211689, 499.0
4.826254826254826, 485.0
4.859539342297963, 467.0
4.8928238583410995, 447.0
4.926108374384237, 423.0
4.959392890427374, 395.0
4.992677406470509, 367.0
5.0259619225136465, 337.0
5.059246438556784, 307.0
5.09253095459992, 281.0
5.125815470643057, 259.0
5.1590999866861935, 243.0
5.19238450272933, 231.0
5.225669018772467, 225.0
5.258953534815604, 223.0
5.2922380508587406, 229.0
5.325522566901878, 237.0
5.358807082945013, 253.0
5.39209159898815, 275.0
5.425376115031288, 297.0
5.458660631074424, 323.0
5.491945147117561, 351.0
5.525229663160697, 381.0
5.558514179203834, 405.0
5.591798695246971, 431.0
5.625083211290108, 451.0
5.6583677273332444, 469.0
5.691652243376381, 475.0
5.724936759419518, 479.0
5.758221275462654, 483.0
5.7915057915057915, 475.0
5.824790307548929, 463.0
5.858074823592065, 445.0
5.891359339635201, 423.0
5.9246438556783385, 399.0
5.957928371721475, 375.0
5.991212887764612, 345.0
6.024497403807749, 323.0
6.057781919850885, 295.0
6.091066435894022, 273.0
6.124350951937159, 257.0
6.157635467980295, 243.0
6.190919984023433, 235.0
6.22420450006657, 233.0
6.257489016109705, 237.0
6.290773532152842, 243.0
6.324058048195979, 255.0
6.357342564239116, 275.0
6.390627080282253, 295.0
6.4239115963253886, 319.0
6.457196112368526, 345.0
6.490480628411663, 371.0
6.523765144454799, 393.0
6.5570496604979365, 419.0
6.590334176541074, 439.0
6.623618692584209, 453.0
6.656903208627346, 465.0
6.6901877246704835, 471.0
6.72347224071362, 471.0
6.756756756756757, 467.0
6.790041272799893, 457.0
6.82332578884303, 443.0
6.856610304886167, 423.0
6.889894820929304, 401.0
6.92317933697244, 377.0
6.956463853015577, 353.0
6.989748369058714, 329.0
7.02303288510185, 307.0
7.056317401144987, 285.0
7.089601917188125, 267.0
7.122886433231261, 255.0
7.156170949274397, 247.0
7.189455465317534, 243.0
7.222739981360671, 245.0
7.256024497403808, 251.0
7.289309013446944, 263.0
7.322593529490081, 277.0
7.355878045533218, 295.0
7.389162561576354, 317.0
7.422447077619491, 339.0
7.4557315936626285, 363.0
7.489016109705765, 387.0
7.522300625748901, 405.0
7.555585141792038, 427.0
7.588869657835175, 443.0
7.622154173878312, 453.0
7.655438689921449, 459.0
7.6887232059645845, 463.0
7.722007722007722, 459.0
7.755292238050859, 451.0
7.788576754093995, 439.0
7.821861270137132, 423.0
